arxiv,date,title,authors,categories,comments,report_no,journal_ref,doi,abstract,link,label
arXiv:2401.15698 ," Sun, 28 Jan 2024 16:50:02 GMT  (528kb,D) ", Infinite Series Solution of the Time-Dependent Radiative Transfer  Equation in Anisotropically Scattering Media , Vladimir Allakhverdian and Dmitry V. Naumov , hep-ph math-ph math.MP physics.optics ,NA,NA,NA,NA,"   We introduce a novel approach for solving the radiative transfer equation (RTE) in anisotropically scattering media, employing an infinite series expansion. Each series term represents a distinct number of scattering events, with analytical solutions derived for zero and single scattering. Our expansion method shows a striking resemblance to Feynman diagrams in Quantum Field Theory. Higher-order corrections are addressed through numerical calculations or approximations.   Our method interprets each series term as a set of photon trajectories, correlating to specific scattering counts, thus linking conceptually to the Monte Carlo method. Validated against Monte Carlo simulations, our solution demonstrates enhanced efficiency for both anisotropic and isotropic scattering functions, significantly reducing computational time and resources and offering a practical alternative to traditional Monte Carlo techniques. ",https://arxiv.org/abs/2401.15698,0
arXiv:2401.15716 ," Sun, 28 Jan 2024 17:40:57 GMT  (18kb) ", New physics model constraints derived from SME coefficient limits using  IceCube astrophysical neutrino flavour data ," Carlos. A. Arg\""uelles and Kareem Farrag and Teppei Katori ", hep-ph ,NA,NA," p208-211; Proceedings of the Ninth Meeting on CPT and Lorentz  Symmetry (CPT;22), Indiana University, Bloomington, May 17-26, 2022 ", 10.1142/9789811275388_0047 ,   The IceCube collaboration has set stringent limits on neutrino sector isotropic SME coefficients through the measurement of the astrophysical neutrino flavor data. We investigate the consequences of these limits on various new physics models. ,https://arxiv.org/abs/2401.15716,0
arXiv:2401.15734 ," Sun, 28 Jan 2024 19:28:51 GMT  (80kb,D) ", Anomalies in Hadronic $B$ Decays , David London , hep-ph ," 8 pages, 1 figure. Talk given at Gravity, Strings and Fields: A  Conference in Honour of Gordon Semenoff, July 24-28, 2023, Centre de  recherches math\'ematiques, Montr\'eal, Canada ", UdeM-GPP-TH-24-301 ,NA,NA,"   In this talk, I describe a global fit to $B \to PP$ decays, where $B = \{B^0, B^+, B_s^0\}$ and the pseudoscalar $P = \{\pi, K\}$, under the assumption of flavour SU(3) symmetry [SU(3)$_F$]. It is found that the individual fits to $\Delta S=0$ or $\Delta S=1$ decays are good, but the combined fit is very poor: there is a $3.6\sigma$ disagreement with the standard model. (This is quite a bit larger than the anomaly in $b \to s \ell^+ \ell^-$ transitions.) This discrepancy can be removed by adding SU(3)$_F$-breaking effects, but 1000\% SU(3)$_F$ breaking is required, considerably more than the $\sim 20\%$ breaking of $f_K/f_\pi - 1$. These results are rigorous, group-theoretically -- no theoretical assumptions have been made. But when one adds a single assumption motivated by QCD factorization, the discrepancy grows to $4.4\sigma$. These are the anomalies in hadronic $B$ decays. Although one cannot yet claim that new physics is present, it is clear that something very unexpected is going on. ",https://arxiv.org/abs/2401.15734,0
arXiv:2401.15926 ," Mon, 29 Jan 2024 07:34:10 GMT  (141kb,D) ", Topological Diagrams and Hadronic Weak Decays of Charmed Baryons ," Huiling Zhong, Fanrong Xu, Hai-Yang Cheng ", hep-ph hep-ex ," 5 pages, 1 figure ",NA,NA,NA,"   Inspired by the recent BESIII measurement of the decay asymmetry and the phase shift between $S$- and $P$-wave amplitudes in the decay $\Lambda_c^+\to \Xi^0K^+$, we perform a global fit to the experimental data of charmed baryon decays based on the topological diagrammatic approach (TDA) which has the advantage that it is more intuitive and easier to implement model calculations. The measured branching fractions and decay asymmetries are well accommodated in TDA except for two modes, in particular, the predicted ${\cal B}(\Xi_c^0\to \Xi^-\pi^+)=(2.64\pm0.13)\%$ is larger than its current value. The predicted magnitudes of $S$- and $P$-wave amplitudes and their phase shifts are presented for measured and yet-to-be-measured modes which can be tested in forthcoming experiments. ",https://arxiv.org/abs/2401.15926,0
arXiv:2401.16007 ," Mon, 29 Jan 2024 09:53:44 GMT  (505kb,D) ", Dissipative effects on the propagation of spin modes ," Rajeev Singh, Victor E. Ambrus, Radoslaw Ryblewski ", hep-ph nucl-th ,NA,NA,NA,NA,"   In relativistic hydrodynamics with spin, following de Groot--van Leeuwen--van Weert's energy-momentum and spin tensor definitions, we analyze the propagation of spin degrees of freedom. We deduce an analytical formula for spin wave velocity, finding that it approaches half the speed of light in the ultra-relativistic limit. Only transverse degrees of freedom propagate, similar to electromagnetic waves. Additionally, we explore dissipative effects and determine the damping coefficients for Maxwell-J\""uttner statistics. ",https://arxiv.org/abs/2401.16007,0
arXiv:2401.16023 ," Mon, 29 Jan 2024 10:13:50 GMT  (676kb,D) ", SN1987A constraints to BSM models with extra neutral bosons near the  trapping regime: $U(1)_{L_\mu-L_\tau}$ model as an illustrative example ," Kwang-Chang Lai, Chun Sing Jason Leung, and Guey-Lin Lin ", hep-ph ," 35 pages, 10 figures ",NA,NA,NA,"   New physics beyond the Standard Model (BSM) with an extra neutral boson can be constrained from the observation of SN1987A, since the production of this neutral boson in a supernova (SN) could accelerate the SN cooling and potentially lead to a period of the neutrino burst incompatible with the observation. The constraint to the model is formulated by the condition $L_{\rm NB}\leq 3\times 10^{52}$ erg/s according to G. Raffelt with $L_{\rm NB}$ the luminosity of BSM neutral boson. Computing the above luminosity in the large coupling case, the so-called trapping regime, is non-trivial since the luminosity is a competition between the large production rate and the efficient absorption or decay rate of the neutral boson. We illustrate such a subtlety using $U(1)_{L_\mu-L_\tau}$ model as an example where the $Z^{\prime}$ luminosity, $L_{Z^{\prime}}$, from the neutrinosphere is calculated.   We calculate $Z'$ production, absorption, and decay rates through pair-coalescence, semi-Compton, loop-bremsstrahlung from proton-neutron scattering, and their inverse processes in a benchmark SN simulation with muons. We point out that, as the coupling constant $g_{Z'}$ increases, $L_{Z^{\prime}}$ shall be approaching a constant plateau value for a given $m_{Z'}$ instead of monotonically decreasing down to zero as obtained in the previous literature. We demonstrate that this plateau phenomenon can be understood by physical arguments and justified by numerical calculations. With a different result on $L_{Z^{\prime}}$ from the previous one, we discuss impacts on the constraints to $U(1)_{L_\mu-L_\tau}$ parameter space by SN1987A. The implication of our result to the similar constraint on a generic BSM model with an extra neutral boson is also discussed. ",https://arxiv.org/abs/2401.16023,0
arXiv:2401.16033 ," Mon, 29 Jan 2024 10:31:22 GMT  (96kb) ", Relativistic magnetohydrodynamics with spin ," Samapan Bhadury, Wojciech Florkowski, Amaresh Jaiswal, Avdhesh Kumar,  Radoslaw Ryblewski ", hep-ph nucl-th ," 10 pages, Proceedings of 25th International Spin Symposium (SPIN2023)  [C23-09-24] ",NA,NA,NA,"   In this work, we present a novel framework of relativistic non-resistive dissipative magnetohydrodynamics for spin-polarized particles. Utilizing a classical relativistic kinetic equation for the distribution function in an extended phase-space of position, momentum, and spin, we derive equations of motion for dissipative currents at first-order in spacetime gradients. Our findings reveal a coupling between fluid vorticity and magnetization via an electromagnetic field, leading to relativistic analogs of the Einstein-de Haas and Barnett effects. Our study provides a tool for a better understanding of the polarization phenomena observed in relativistic heavy-ion collisions. ",https://arxiv.org/abs/2401.16033,0
arXiv:2401.16066 ," Mon, 29 Jan 2024 11:22:27 GMT  (16kb) ", The Low soft-photon theorem again , V. S. Fadin and V. A. Khoze , hep-ph hep-ex , 16 pages ,NA,NA,NA,"   It is shown that contrary to claims of Ref. [1] the formulated in the proper physical variables Low theorem [2] for soft photon emission does not require any modification. We also reject the criticism in Ref. [1] of the papers [3,4]. At the same time, we identify some inaccuracies in Ref. [3] in the presentation of the soft-photon theorem for the case of spin-one-half particles. We also point out shortcomings in consideration of the Low theorem in the classic textbooks [5,6]. ",https://arxiv.org/abs/2401.16066,0
arXiv:2401.16112 ," Mon, 29 Jan 2024 12:37:24 GMT  (313kb,D) ", Photoproduction of the $X(3872)$ beyond vector meson dominance: the  open-charm coupled-channel mechanism ," Xiong-Hui Cao, Meng-Lin Du and Feng-Kun Guo ", hep-ph hep-ex nucl-ex nucl-th ," 34 pages, 5 figures, 1 table ",NA,NA,NA,"   Hidden-charm exotic hadrons will be searched for and investigated at future electron-ion colliders. For instance, the $X(3872)$ can be produced through the exclusive process $\gamma p\to X(3872)p$. The vector meson dominance model has been commonly employed in estimating the cross sections of such processes. However, the coupled-channel production mechanism through open-charm meson-baryon intermediate states may play a crucial role. To assess the significance of such contributions, we estimate the cross section of the $\gamma p\to X(3872)p$ reaction assuming the coupled-channel mechanism. For energies near the threshold, the total cross section is predicted to be of tens of nanobarns for $\gamma p\to X(3872)p$, which can be measured at future experimental facilities. Furthermore, the open-charm coupled-channel mechanism leads to a distinct line shape of the total cross section that can be utilized to reveal the production dynamics. ",https://arxiv.org/abs/2401.16112,0
arXiv:2401.16115 ," Mon, 29 Jan 2024 12:40:59 GMT  (2915kb,D) ", Oscillations in elastic scattering at large momentum transfer at the  LHC? ," Per Grafstr\""om ", hep-ph ,NA,NA,NA,NA,"   The available data on elastic scattering at the LHC at large momentum transfer $t$ in the range $0.05 <|t|<1.0~\mathrm{GeV}^{2}$ have been analyzed in terms of possible oscillating structures. A clearly significant structure is seen in the data from the TOTEM collaboration at 13 TeV. Data measured by the same collaboration at 2.76~TeV, 7~TeV and 8~TeV are not statistically significant to confirm or reject the observation at~13 TeV. More data are needed to understand if the effect is real or an experimental artefact ",https://arxiv.org/abs/2401.16115,0
arXiv:2401.16179 ," Mon, 29 Jan 2024 14:21:18 GMT  (442kb,D) ", Numerical Methods for Scalar Field Dark Energy in Table-top Experiments  and Lunar Laser Ranging , Hauke Fischer and Ren\'e I.P. Sedmik , hep-ph astro-ph.CO astro-ph.IM gr-qc ," 22 pages, 8 figures ",NA,NA,NA,"   Numerous tabletop experiments have been dedicated to exploring the manifestations of screened scalar field dark energy, such as symmetron or chameleon fields. Precise theoretical predictions require simulating field configurations within the respective experiments. This paper focuses onto the less-explored environment-dependent dilaton field, which emerges in the strong coupling limit of string theory. Due to its exponential self-coupling, this field can exhibit significantly steeper slopes compared to symmetron and chameleon fields, and the equations of motion can be challenging to solve with standard machine precision. We present the first exact solution for the geometry of a vacuum region between two infinitely extended parallel plates. This solution serves as a benchmark for testing the accuracy of numerical solvers. By reparametrizing the model and transforming the equations of motion, we show how to make the model computable across the entire experimentally accessible parameter space. To simulate the dilaton field in one- and two-mirror geometries, as well as spherical configurations, we introduce a non-uniform finite difference method. Additionally, we provide an algorithm for solving the stationary Schr\""odinger equation for a fermion in one dimension in the presence of a dilaton field. The algorithms developed here are not limited to the dilaton field, but can be applied to similar scalar-tensor theories as well. We demonstrate such applications at hand of the chameleon and symmetron field. Our computational tools have practical applications in a variety of experimental contexts, including gravity resonance spectroscopy (qBounce), Lunar Laser Ranging (LLR), and the upcoming Casimir and Non-Newtonian Force Experiment (CANNEX). A Mathematica implementation of all algorithms is provided. ",https://arxiv.org/abs/2401.16179,-1
arXiv:2401.16208 ," Mon, 29 Jan 2024 15:01:57 GMT  (90kb,D) ", Quantum algorithms in particle physics , Germ\'an Rodrigo , hep-ph hep-ex hep-th quant-ph ," 9 pages, Presented at the XLV International Conference of Theoretical  Physics ""Matter to the Deepest"", Ustro\'n, Poland, 17-22 September, 2023 ",NA,NA,NA,"   We motivate the use of quantum algorithms in particle physics and provide a brief overview of the most recent applications at high-energy colliders. In particular, we discuss in detail how a quantum approach reduces the complexity of jet clustering algorithms, such as anti-kT , and show how quantum algorithms efficiently identify causal configurations of multiloop Feynman diagrams. We also present a quantum integration algorithm, called QFIAE, which is successfully applied to the evaluation of one-loop Feynman integrals in a quantum simulator or in a real quantum device. ",https://arxiv.org/abs/2401.16208,0
arXiv:2401.16219 ," Mon, 29 Jan 2024 15:15:12 GMT  (7018kb,D) ", Anatomy of Vector-Like Top-Quark Models in the Alignment Limit of the  2-Higgs Doublet Model Type-II ," Abdesslam Arhrib (1), Rachid Benbrik (2), Mohammed Boukidi (2), Bouzid  Manaut (3), Stefano Moretti (4) (5) ((1) Abdelmalek Essaadi University,  Faculty of Sciences and Techniques, Tangier, Morocco, (2) Polydisciplinary  Faculty, Laboratory of Fundamental and Applied Physics, Cadi Ayyad  University, Sidi Bouzid, Safi, Morocco, (3) Polydisciplinary Faculty,  Laboratory of Research in Physics and Engineering Sciences, Sultan Moulay  Slimane University, Beni Mellal 23000, Morocco, (4) School of Physics and  Astronomy, University of Southampton, United Kingdom, (5) Department of  Physics and Astronomy, Uppsala University, Uppsala, Sweden) ", hep-ph ," 34 pages, 20 figures ",NA,NA,NA,"   A comprehensive extension of the ordinary 2-Higgs Doublet Model (2HDM), supplemented by Vector-Like Quarks (VLQs), in the ``alignment limit'' is presented. In such a scenario, we study the possibility that Large Hadron Collider (LHC) searches for VLQs can profile their nature too, i.e., whether they belong to a singlet, doublet, or triplet representation. To achieve this, we exploit both Standard Model (SM) decays of VLQs with top-(anti)quark Electromagnetic (EM) charge ($T$), i.e., into $b,t$ quarks and $W^\pm, Z,h$ bosons (which turn out to be suppressed and hence $T$ states can escape existing limits) as well as their exotic decays, i.e., into $b,t$ (and possibly $B$) quarks and $H^\pm, H, A$ bosons. We show that quite specific decay patterns emerge in the different VLQ representations so that, depending upon which $T$ signals are accessed at the LHC, one may be able to ascertain the underlying Beyond Standard Model (BSM) structure, especially if mass knowledge of the new fermionic and bosonic sectors can be inferred from (other) data. ",https://arxiv.org/abs/2401.16219,0
arXiv:2401.16257 ," Mon, 29 Jan 2024 16:07:50 GMT  (1356kb,D) ", Neutrino Masses and Higher Degree Siegel Modular Forms , Maibam Ricky Devi , hep-ph ," 18 pages, 4 figures, 1 table ",NA,NA,NA,"   In this work, we have analyzed a neutrino model within the distinct framework of modular forms with degree, $ g>1 $ . This offers a more generalized scenario of modular forms which is popularly known as Siegel modular forms. We explore the implications of this special case of automorphic forms for physics beyond the standard model (BSM) within the lepton sector. In our model, we explicitly treat the Yukawa couplings as Siegel modular forms with both degree and level being equivalent to 2. We restrict our modulus parameter for $ \tau_{1}=\tau_{2} $ spanning within the finite modular $ S_{4}\times Z_{2} $ space. This helps us for a broader understanding of the multiplets at higher degree and simplifies the process of model building of the fermion masses. At the end, we compute the unknown neutrino oscillation parameters and find the optimal values of the modulus parameters $ \tau_{1} $ and $ \tau_{3} $ for which the values of the Yukawa couplings are consistent at $ 3\sigma $ for the input parameters of neutrinos as given in NuFIT 5.2 and discuss its underlying physics. ",https://arxiv.org/abs/2401.16257,0
arXiv:2401.16281 ," Mon, 29 Jan 2024 16:37:08 GMT  (664kb,AD) ", Semi-inclusive deep-inelastic scattering at NNLO in QCD ," Leonardo Bonino, Thomas Gehrmann, Giovanni Stagnitto ", hep-ph ," 6 pages, 3 figures ", ZU-TH 07/24 ,NA,NA,   Semi-inclusive hadron production processes in deep-inelastic lepton-nucleon scattering are important probes of the quark flavour structure of the nucleon and of the fragmentation dynamics of quarks into hadrons. We compute the full next-to-next-to-leading order (NNLO) QCD corrections to the coefficient functions for semi-inclusive deep-inelastic scattering (SIDIS) in analytical form. The numerical impact of these corrections for precision physics is illustrated by a detailed comparison with data on single inclusive hadron spectra from the CERN COMPASS experiment. ,https://arxiv.org/abs/2401.16281,0
arXiv:2401.16389 ," Mon, 29 Jan 2024 18:31:42 GMT  (246kb,D) ", Inclusive photoproduction of charmonia-bottomonia pairs , Marat Siddikov , hep-ph ," 25 pages, 8 Figures ",NA,NA,NA,"   In this preprint we analyze the inclusive photoproduction of heavy charmonia-bottomonia pairs in the Color Glass Condensate framework and demonstrate that the cross-section of the process is sensitive to dipole and quadrupole forward scattering amplitudes (2- and 4-point correlators of Wilson lines). Using the phenomenological parametrizations of these amplitudes, we estimate numerically the production cross-sections in the kinematics of the forthcoming Electron Ion Collider and the ultraperipheral collisions at LHC. We found that the contribution controlled by the quadrupole amplitude is dominant, and for this reason, the suggested channel can be used as a gateway for studies of this nonperturbative object. ",https://arxiv.org/abs/2401.16389,0
arXiv:2401.15080 ," Thu, 14 Dec 2023 12:22:45 GMT  (634kb,D) ", A proposal to improve the accuracy of cosmological observables and  address the Hubble tension problem ," Horst Foidl, Tanja Rindler-Daller ", astro-ph.CO hep-ph ," submitted to A&A, 18 pages, 13 figures ",NA,NA,NA,"   Cosmological observational programs often compare their data not only with $\Lambda$CDM, but also with dark energy (DE) models, whose time-dependent equations of state (EoS) differ from a cosmological constant. We identified a generic issue in the standard procedure of computing the expansion history for models with time-dependent EoS, which leads to bias in the interpretation of the results. In order to compute the evolution of models with time-dependent EoS parameter $w$ in a consistent manner, we introduce an enhanced computational procedure, which accounts for the correct choice of initial conditions in the respective backward-in-time and forward-in-time evolution of the equations of motion. We implement our enhanced procedure in an amended version of the code CLASS, where we focus on exemplary DE models which are based on the CPL parameterization, studying cases with monotonically increasing and decreasing $w$ over cosmic time. Our results reveal that a cosmological DE model with a decreasing $w$ of the form $w(a)=-0.9 + 0.1(1-a)$ could provide a resolution to the Hubble tension problem. Moreover, we find characteristic signatures in the late expansion histories of models, allowing a phenomenological discrimination of DE candidates. Finally, we argue that our enhanced scheme should be implemented as a novel consistency check for cosmological models within current Monte-Carlo-Markov-Chain (MCMC) methods. Our enhanced computational procedure avoids the interpretational bias to which the standard procedure is unwittingly exposed. As a result, DE models can be better constrained. If implemented into MCMC codes, we expect that our scheme will contribute to providing a significant improvement in the determined accuracy of cosmological model parameters. ",https://arxiv.org/abs/2401.15080,0
arXiv:2401.15180 ," Fri, 26 Jan 2024 19:59:16 GMT  (2261kb,D) ", Neutron star kick driven by asymmetric fast-neutrino flavor conversion ," Hiroki Nagakura, Kohsuke Sumiyoshi ", astro-ph.HE gr-qc hep-ph ," 13 pages, 9 figures ",NA,NA,NA,"   Multi-dimensional nature of core-collapse supernova (CCSN) leads to asymmetric matter ejection and neutrino emission, that potentially accounts for the origin of neutron star (NS) kick. Asymmetric neutrino radiation fields are, in general, accompanied by large-scale inhomogeneous fluid distributions, in particular for electron-fraction ($Y_e$) distributions. Recently, it has also been revealed that lower $Y_e$ environments in proto-neutron star envelope can offer preferable conditions for collective neutrino oscillations. In this paper, we show that a dipole asymmetry of fast neutrino-flavor conversion (FFC), one of the collective neutrino oscillation modes, can power a NS kick, and that it would generate a characteristic correlation between asymmetric distributions of heavy elements in the ejecta and the direction of NS kick. We strengthen our argument for the FFC-driven NS kick mechanism by performing axisymmetric neutrino transport simulations with full Boltzmann neutrino transport. We show that this mechanism can generate sufficient linear momentum of neutrinos to account for typical proper motions of NS. Although more detailed studies are necessary, the present study opens a new channel to give a natal NS kick. ",https://arxiv.org/abs/2401.15180,0
arXiv:2401.15184 ," Fri, 26 Jan 2024 20:05:15 GMT  (3466kb,D) ", Entanglement Entropy of ($2+1$)-Dimensional SU(2) Lattice Gauge Theory ," Lukas Ebner, Andreas Sch\""afer, Clemens Seidl, Berndt M\""uller and  Xiaojun Yao ", hep-lat cond-mat.stat-mech hep-ph hep-th quant-ph ," 15 pages, 15 figures ", IQuS@UW-21-070 ,NA,NA,"   We study the entanglement entropy of Hamiltonian SU(2) lattice gauge theory in $2+1$ dimensions on linear plaquette chains and show that the entanglement entropies of both ground and excited states follow Page curves. The transition of the subsystem size dependence of the entanglement entropy from the area law for the ground state to the volume law for highly excited states is found to be described by a universal crossover function. Quantum many-body scars in the middle of the spectrum, which are present in the electric flux truncated Hilbert space, where the gauge theory can be mapped onto an Ising model, disappear when higher electric field representations are included in the Hilbert space basis. This suggests the continuum $(2+1)$-dimensional SU(2) gauge theory is a ``fast'' scrambler. ",https://arxiv.org/abs/2401.15184,0
arXiv:2401.15214 ," Fri, 26 Jan 2024 21:35:27 GMT  (530kb,D) ", A quantitative analysis of the effect of box size in N-body simulations  of the matter power spectrum ," Maxim Eingorn, Ezgi Yilmaz, A. Emrah Y\""ukselci, Alexander Zhuk ", gr-qc astro-ph.CO hep-ph hep-th ," 8 pages, 2 tables, 3 figures ",NA,NA,NA,"   We study the effect of box size on the matter power spectrum obtained via cosmological N-body simulations. Within the framework of the cosmic screening approach, we show that the relative deviation between the spectra for our largest comoving box with L = 5632 Mpc/h and those for L = 280, 560, 1680, 4480, 5120 Mpc/h boxes consistently increases with decreasing box size in the latter set in the redshift range $0\leq z\leq 80$ for the considered values. As an additional demonstrative example, at redshift zero, we determine the values $k_{1\%}$ corresponding to the modes at which relative deviations reach 1\%. ",https://arxiv.org/abs/2401.15214,0
arXiv:2401.15247 ," Fri, 26 Jan 2024 23:47:06 GMT  (27kb) ", Subgrid modeling of neutrino oscillations in astrophysics , Lucas Johns , astro-ph.HE hep-ph , 11 pages , LA-UR-24-20772 ,NA,NA,"   Approximating neutrino oscillations as subgrid physics is an appealing prospect for simulators of core-collapse supernovae and neutron-star mergers. Because flavor instabilities quickly lead to quasisteady states in oscillation calculations, it is widely believed that flavor mixing can be approximated in astrophysical simulations by mapping unstable states onto the appropriate asymptotic ones. Subgrid models of this kind, however, are not self-consistent. The miscidynamic theory of quantum-coherent gases furnishes a subgrid model that is. ",https://arxiv.org/abs/2401.15247,0
arXiv:2401.15576 ," Sun, 28 Jan 2024 06:17:33 GMT  (505kb,D) "," Global polarization and spin alignment in heavy-ion collisions: past,  present and future "," Wen-Bo Dong, Xin-Li Sheng, Yi-Liang Yin, Qun Wang ", nucl-th hep-ph ," 10 pages, 2 figures, Proceeding for SPIN 2023 ",NA,NA,NA,   We give a brief overview on global polarization and spin alignment in heavy ion collisions. The current theoretical understandings on global polarization of hyperons and the global spin alignment of vector mesons are summarized. ,https://arxiv.org/abs/2401.15576,0
arXiv:2401.15606 ," Sun, 28 Jan 2024 08:32:59 GMT  (8327kb,D) ", Search for heavy dark matter from dwarf spheroidal galaxies: leveraging  cascades and subhalo models ," Deheng Song, Nagisa Hiroshima, Kohta Murase ", astro-ph.HE astro-ph.CO hep-ph ," 14 pages, 12 figures, 2 tables ",NA,NA,NA,"   The Fermi Large Area Telescope (Fermi-LAT) has been widely used to search for Weakly Interacting Massive Particle (WIMP) dark matter signals due to its unparalleled sensitivity in the GeV energy band. The leading constraints for WIMP by Fermi-LAT are obtained from the analyses of dwarf spheroidal galaxies within the Local Group, which are compelling targets for dark matter searches due to their relatively low astrophysical backgrounds and high dark matter content. In the meantime, the search for heavy dark matter with masses above TeV remains a compelling and relatively unexplored frontier. In this study, we utilize 14-year Fermi-LAT data to search for dark matter annihilation and decay signals in 8 classical dwarf spheroidal galaxies within the Local Group. We consider secondary emission caused by electromagnetic cascades of prompt gamma rays and electrons/positrons from dark matter, which enables us to extend the search with Fermi-LAT to heavier dark matter cases. We also update the dark matter subhalo model with informative priors respecting the fact that they reside in subhalos of our Milky Way halo aiming to enhance the robustness of our results. We place constraints on dark matter annihilation cross section and decay lifetime for dark matter masses ranging from $10^3$ GeV to $10^{11}$ GeV, where our limits are more stringent than those obtained by many other high-energy gamma-ray instruments. ",https://arxiv.org/abs/2401.15606,-1
arXiv:2401.15782 ," Sun, 28 Jan 2024 22:18:40 GMT  (605kb,D) ", Constraints on an Anisotropic Universe ," Mark P. Hertzberg, Abraham Loeb ", astro-ph.CO gr-qc hep-ph hep-th ," 9 pages in double column format, 4 figures ",NA,NA,NA,"   We analyze the possibility of global anisotropy of the universe. We consider an altered FLRW metric in which there are different scale factors along the 3 different axes of space. We construct the corresponding altered Friedmann equations. We show that any initial anisotropies decrease into the future. At late times, the difference in Hubble parameters changes as $1/\sqrt{t}$ in a radiation dominated era and as $1/t$ in a matter dominated era. We use constraints from Big Bang Nucleosynthesis and the Cosmic Microwave Background to constrain the level of anisotropies at early times. We also examine how the approach back in time to the singularity is radically altered; happening much more abruptly, as a function of density, in an anisotropic universe. We also mention improved bounds that can arise from measurements of primordial gravitons, WIMPs, and neutrinos. ",https://arxiv.org/abs/2401.15782,0
arXiv:2401.15965 ," Mon, 29 Jan 2024 08:52:32 GMT  (1070kb,D) ", Resonant Graviton-Photon Conversion with Stochastic Magnetic Field in  the Expanding Universe ," Andrea Addazi, Salvatore Capozziello, Qingyu Gan ", gr-qc astro-ph.CO hep-ph hep-th ," 29 pages, 5 figures ",NA,NA,NA,"   We investigate graviton-photon oscillations sourced by cosmological magnetic fields from Gertsenshtein effect. We adopt a robust perturbative approach and we find that the conversion probability from graviton to photon can be resonantly enhanced in monochromatic, multi-chromatic and scale invariant spectrum models of stochastic magnetic field fluctuations. In addition, the expansion of the Universe acts as a decoherence factor, which demands a natural discretization scheme along the line of sight. Including also decoherence from cosmic acceleration, we find that conversion probabilities for stochastic magnetic fields are completely different than results predicted from existing magnetic domain-like models in a wide range of magnetic strengths and coherence lengths. Resonances can be tested by radio telescopes as a probe of high frequency gravitational wave sources and primordial magnetogenesis mechanisms. ",https://arxiv.org/abs/2401.15965,0
arXiv:2401.16143 ," Mon, 29 Jan 2024 13:21:15 GMT  (885kb) ", Effect of a critical magnetic field on the control of scalar neutral  boson pair production in the context of Lorentz-symmetry violation ," Andr\'es G. Jir\'on, Angel E. Obispo, J. Daniel Espinoza Loayza, Juan  Carlos Quispe, Luis B. Castro ", hep-th hep-ph quant-ph ," 07 pages, 06 figures ",NA,NA,NA,"   This study investigates the production of neutral scalar boson pairs in static electromagnetic fields resulting from Lorentz-symmetry violation (LSV), with a focus on the parity-even sector of the CPT-even photon sector in the Standard Model Extension (SME). Utilizing a cross-configuration involving inhomogeneous static electric fields and homogeneous static magnetic fields, the analysis of the probability of bosons pair production identifies three different regimes determined by critical magnetic field. Below the critical value, creation is exponentially suppressed; at the critical value, the number density of created bosons remains constant, and above the critical field, there is exponential amplification. This behavior prompts an additional investigation using von Neumann entanglement entropy to analyze fluctuations in the bosonic vacuum. ",https://arxiv.org/abs/2401.16143,0
arXiv:2401.16253 ," Mon, 29 Jan 2024 16:04:53 GMT  (78kb,D) ", Astrophysical Equation-of-State Constraints on the Color-Superconducting  Gap ," Aleksi Kurkela, Krishna Rajagopal, Rachel Steinhorst ", astro-ph.HE hep-ph nucl-th ," 8 pages, 5 figures ", MIT-CTP/5671 ,NA,NA,"   We demonstrate that astrophysical constraints on the dense-matter equation of state place an upper bound on the color-superconducting gap in dense matter above the transition from nuclear matter to quark matter. Pairing effects in the color-flavor locked (CFL) quark matter phase increase the pressure at high density, and if this effect is sufficiently large then the requirements of causality and mechanical stability make it impossible to reach such a pressure in a way that is consistent with what is known at lower densities. The intermediate-density equation of state is inferred by considering extensions of chiral effective field theory (CEFT) to neutron star densities, and conditioning these using current astrophysical observations of neutron star radius, maximum mass, and tidal deformability (PSR J0348+0432, PSR J1624-2230, PSR J0740+6620, GW170817). At baryon number chemical potential $\mu = 2.6~\text{GeV}$ we find a 95% upper limit on the CFL pairing gap $\Delta$ of $457~\text{MeV}$ using overly conservative assumptions and $216~\text{MeV}$ with more reasonable assumptions. This constraint may be strengthened by future astrophysical measurements as well as by future advances in high density QCD calculations. ",https://arxiv.org/abs/2401.16253,0
arXiv:2401.16471 ," Mon, 29 Jan 2024 19:00:00 GMT  (5824kb,D) ", Gravity from quantum mechanics of finite matrices ," Shota Komatsu, Adrien Martina, Jo\~ao Penedones, No\'e Suchel, Antoine  Vuignier, Xiang Zhao ", hep-th ," 40 pages + appendices, 6 figures ",NA,NA,NA,"   We revisit the Berenstein-Maldacena-Nastase (BMN) conjecture relating M-theory on a PP-wave background and Matrix Quantum Mechanics (MQM) of $N\times N$ matrices. In particular, we study the BMN MQM at strong coupling and finite $N$ and derive an effective Hamiltonian that describes non-relativistic free particles in a harmonic trap. The energy spectrum predicted by this Hamiltonian matches the supergravity excitation spectrum around the PP-wave background, if we further assume the existence of bound states. Our derivation is based on the strong coupling expansion of the wavefunction and supersedes the naive path integral approach that can lead to incorrect results, as we demonstrate in a simple toy model. We conclude with open questions about various regimes of the theory when we vary the size of the matrices, the coupling and the temperature. ",https://arxiv.org/abs/2401.16471,0
